row_index,old_s3_url,new_s3_url,status,moving_logos
94,s3://nw-studio-nkb-uploads/old/otg_prod/21-10-2020/21-10-2020-favouritePlaceDetailedViewSection-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/21-10-2020/21-10-2020-favouritePlaceDetailedViewSection-English-V1-720p_ibhlr.mp4,success,
95,s3://nw-studio-nkb-uploads/old/otg_prod/21-10-2020/21-10-2020-favouritePlaceDetailedViewSection-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/21-10-2020/21-10-2020-favouritePlaceDetailedViewSection-Hindi-V1-720p_ibhlr.mp4,success,
96,s3://nw-studio-nkb-uploads/old/otg_prod/21-10-2020/21-10-2020-favouritePlaceDetailedViewSection-Telugu-V1-720p-new.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/21-10-2020/21-10-2020-favouritePlaceDetailedViewSection-Telugu-V1-720p-new_ibhlr.mp4,success,
97,s3://nw-studio-nkb-uploads/old/otg_prod/21-10-2020/21-10-2020-favouritePlaceDetailedViewSection-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/21-10-2020/21-10-2020-favouritePlaceDetailedViewSection-Telugu-V1-720p_ibhlr.mp4,success,
98,s3://nw-studio-nkb-uploads/old/otg_prod/21-10-2020/21-10-2020-identifyingOpportunitiesPart3-Contd-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/21-10-2020/21-10-2020-identifyingOpportunitiesPart3-Contd-English-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m15s(right-to-left,77px);IB Co In Slide@0m15s(right-to-left,78px);Nxtwave With IB Small@0m16s(right-to-left,28px);Nxtwave With IB Small@0m16s(right-to-left,28px);Only IB HUbs@0m56s(right-to-left,102px);Logo Bottom Right 2@0m56s(right-to-left,961px);NX IB 3@0m56s(right-to-left,101px);Only IB HUbs@2m48s(right-to-left,19px);Logo Bottom Right 2@2m48s(right-to-left,19px);NX IB 3@2m48s(right-to-left,19px);Only IB HUbs@2m55s(right-to-left,53px);Logo Bottom Right 2@2m55s(right-to-left,52px);NX IB 3@2m55s(right-to-left,52px);Nxtwave With IB in Slide@2m56s(right-to-left,504px);Only IB HUbs@3m23s(right-to-left,79px);Logo Bottom Right 2@3m23s(right-to-left,78px);NX IB 3@3m23s(right-to-left,78px);Nxtwave With IB Small@4m24s(right-to-left,162px);Nxtwave With IB Small@4m55s(right-to-left,289px);Only IB HUbs@5m16s(right-to-left,380px);Logo Bottom Right 2@5m16s(right-to-left,380px);NX IB 3@5m16s(right-to-left,142px);Nxtwave With IB in Slide@5m17s(right-to-left,615px);Only IB HUbs@6m52s(right-to-left,345px);Logo Bottom Right 2@6m52s(right-to-left,345px);NX IB 3@6m52s(right-to-left,345px);Only IB HUbs@9m47s(right-to-left,368px);Logo Bottom Right 2@9m47s(right-to-left,367px);NX IB 3@9m47s(right-to-left,367px);Nxtwave With IB in Slide@9m48s(right-to-left,616px);Only IB HUbs@10m4s(right-to-left,63px);Logo Bottom Right 2@10m4s(right-to-left,62px);NX IB 3@10m4s(right-to-left,62px);Nxtwave With IB in Slide@10m5s(right-to-left,514px);Logo Bottom Right 2@11m15s(left-to-right,12px);NX IB 3@11m15s(left-to-right,12px);Only IB HUbs@12m19s(right-to-left,19px);Logo Bottom Right 2@12m19s(right-to-left,19px);NX IB 3@12m19s(right-to-left,19px);Nxtwave With IB in Slide@12m20s(right-to-left,537px);Only IB HUbs@13m15s(right-to-left,409px);Logo Bottom Right 2@13m15s(right-to-left,408px);NX IB 3@13m16s(right-to-left,140px);Nxtwave With IB in Slide@13m16s(right-to-left,585px);Only IB HUbs@15m29s(right-to-left,12px);Logo Bottom Right 2@15m29s(right-to-left,12px);NX IB 3@15m29s(right-to-left,12px);Nxtwave With IB Small@16m32s(right-to-left,273px);Nxtwave With IB Small@18m51s(right-to-left,97px);Nxtwave With IB Small@21m4s(right-to-left,146px);Nxtwave With IB Small@24m12s(right-to-left,213px);Nxtwave With IB Small@26m22s(right-to-left,88px);Only IB HUbs@26m53s(right-to-left,488px);Logo Bottom Right 2@26m53s(right-to-left,487px);NX IB 3@26m53s(left-to-right,23px);Nxtwave With IB in Slide@26m54s(left-to-right,461px);Only IB HUbs@27m8s(right-to-left,67px);Logo Bottom Right 2@27m7s(right-to-left,617px);NX IB 3@27m8s(right-to-left,66px);Only IB HUbs@31m39s(right-to-left,21px);Logo Bottom Right 2@31m39s(right-to-left,21px);NX IB 3@31m39s(right-to-left,21px);Nxtwave With IB in Slide@31m40s(right-to-left,467px);Only IB HUbs@33m4s(right-to-left,200px);Logo Bottom Right 2@33m4s(right-to-left,200px);NX IB 3@33m4s(right-to-left,200px);IB HUbs In Slide@33m7s(right-to-left,39px);IB Co In Slide@33m6s(right-to-left,119px)"
99,s3://nw-studio-nkb-uploads/old/otg_prod/21-10-2020/21-10-2020-identifyingOpportunitiesPart3-Contd-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/21-10-2020/21-10-2020-identifyingOpportunitiesPart3-Contd-Telugu-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m17s(right-to-left,93px);IB Co In Slide@0m17s(right-to-left,92px);Nxtwave With IB in Slide@3m2s(right-to-left,414px);Only IB HUbs@5m31s(right-to-left,80px);Logo Bottom Right 2@5m31s(right-to-left,952px);NX IB 3@5m31s(right-to-left,81px);Only IB HUbs@6m8s(right-to-left,256px);Logo Bottom Right 2@6m8s(right-to-left,577px);NX IB 3@6m8s(right-to-left,255px);Nxtwave With IB in Slide@6m9s(left-to-right,514px);Only IB HUbs@6m29s(right-to-left,15px);Logo Bottom Right 2@6m29s(right-to-left,15px);NX IB 3@6m29s(right-to-left,15px);Only IB HUbs@6m31s(right-to-left,2px);Nxtwave With IB in Slide@6m32s(right-to-left,585px);Only IB HUbs@6m32s(left-to-right,296px);Logo Bottom Right 2@6m32s(left-to-right,296px);NX IB 3@6m32s(left-to-right,296px);Only IB HUbs@7m25s(right-to-left,67px);Logo Bottom Right 2@7m25s(right-to-left,586px);NX IB 3@7m25s(right-to-left,67px);Logo Bottom Right 2@10m43s(left-to-right,850px);Only IB HUbs@12m40s(right-to-left,289px);Logo Bottom Right 2@12m40s(right-to-left,289px);NX IB 3@12m40s(right-to-left,289px);Nxtwave With IB in Slide@12m41s(left-to-right,271px);Nxtwave With IB in Slide@12m44s(right-to-left,469px);Only IB HUbs@12m44s(left-to-right,18px);Logo Bottom Right 2@12m44s(left-to-right,18px);NX IB 3@12m44s(left-to-right,18px);Only IB HUbs@12m50s(right-to-left,322px);Logo Bottom Right 2@12m50s(right-to-left,323px);NX IB 3@12m50s(right-to-left,323px);Nxtwave With IB in Slide@12m44s(right-to-left,304px);Nxtwave With IB in Slide@12m51s(right-to-left,616px);Only IB HUbs@13m44s(right-to-left,132px);Logo Bottom Right 2@13m44s(right-to-left,1002px);NX IB 3@13m44s(right-to-left,132px);Only IB HUbs@14m49s(right-to-left,54px);Logo Bottom Right 2@14m49s(right-to-left,54px);NX IB 3@14m49s(right-to-left,54px);Nxtwave With IB in Slide@14m50s(right-to-left,504px);Nxtwave With IB Small@18m3s(right-to-left,186px);Nxtwave With IB Small@21m15s(right-to-left,17px);Nxtwave With IB in Slide@21m18s(right-to-left,571px);Only IB HUbs@21m18s(left-to-right,135px);Logo Bottom Right 2@21m18s(left-to-right,136px);NX IB 3@21m18s(left-to-right,136px);Only IB HUbs@22m56s(right-to-left,65px);Logo Bottom Right 2@22m56s(right-to-left,65px);NX IB 3@22m56s(right-to-left,66px);Big IB HUbs In Slide@22m57s(right-to-left,149px);Big IB CO HUbs In Slide@22m57s(right-to-left,149px);Big IB HUbs In Slide@24m2s(left-to-right,87px);Big IB CO HUbs In Slide@24m2s(right-to-left,434px);Big IB HUbs In Slide@24m5s(top-to-bottom,65px)"
100,s3://nw-studio-nkb-uploads/old/otg_prod/21-10-2020/21-10-2020-visualizingYourIdentity-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/21-10-2020/21-10-2020-visualizingYourIdentity-English-V1-720p_ibhlr.mp4,success,
101,s3://nw-studio-nkb-uploads/old/otg_prod/21-10-2020/21-10-2020-visualizingYourIdentity-Hindi-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/21-10-2020/21-10-2020-visualizingYourIdentity-Hindi-720p_ibhlr.mp4,success,
102,s3://nw-studio-nkb-uploads/old/otg_prod/21-10-2020/21-10-2020-visualizingYourIdentity-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/21-10-2020/21-10-2020-visualizingYourIdentity-Telugu-V1-720p_ibhlr.mp4,success,"Nxtwave With IB Small@5m37s(left-to-right,16px)"
103,s3://nw-studio-nkb-uploads/ccbp_prod/media/video_content/tech_foundations/programming_foundations/english/22-10-2020-relationalOperators-English-V2.mp4,,error: Expected output not found: ./processed_videos103/22-10-2020-relationalOperators-English-V2_ibhlr.mp4,
104,s3://nw-studio-nkb-uploads/ccbp_prod/media/video_content/tech_foundations/programming_foundations/hindi/22-10-2020-relationalOperators-Hindi-V2.mp4,,error: Expected output not found: ./processed_videos104/22-10-2020-relationalOperators-Hindi-V2_ibhlr.mp4,
105,s3://nw-studio-nkb-uploads/ccbp_prod/media/video_content/tech_foundations/programming_foundations/telugu/22-10-2020-relationalOperators-Telugu-V2.mp4,,error: Expected output not found: ./processed_videos105/22-10-2020-relationalOperators-Telugu-V2_ibhlr.mp4,
106,s3://nw-studio-nkb-uploads/old/otg_prod/22-10-2020/22-10-2020-RelationalOperators-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/22-10-2020/22-10-2020-RelationalOperators-Hindi-V1-720p_ibhlr.mp4,success,"Only IB HUbs@4m19s(right-to-left,205px);Logo Bottom Right 2@4m19s(right-to-left,206px);NX IB 3@4m19s(right-to-left,206px);Nxtwave With IB in Slide@4m20s(right-to-left,570px)"
107,s3://nw-studio-nkb-uploads/old/otg_prod/22-10-2020/22-10-2020-identifyingOpportunitiesChallenges-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/22-10-2020/22-10-2020-identifyingOpportunitiesChallenges-English-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m20s(right-to-left,14px);IB Co In Slide@0m20s(right-to-left,13px);Nxtwave With IB Small@0m21s(right-to-left,37px);Nxtwave With IB Small@0m21s(right-to-left,39px);Nxtwave With IB Small@1m33s(right-to-left,93px);Only IB HUbs@3m6s(right-to-left,57px);Logo Bottom Right 2@3m6s(right-to-left,56px);NX IB 3@3m6s(right-to-left,56px);Only IB HUbs@4m3s(right-to-left,27px);Logo Bottom Right 2@4m3s(right-to-left,977px);NX IB 3@4m3s(right-to-left,26px);Only IB HUbs@5m0s(right-to-left,63px);Logo Bottom Right 2@5m0s(right-to-left,611px);NX IB 3@5m0s(right-to-left,62px);Only IB HUbs@5m38s(left-to-right,24px);Logo Bottom Right 2@5m38s(left-to-right,25px);NX IB 3@5m38s(left-to-right,25px);Only IB HUbs@8m20s(right-to-left,50px);Logo Bottom Right 2@8m20s(right-to-left,50px);NX IB 3@8m20s(right-to-left,50px);Nxtwave With IB in Slide@8m21s(right-to-left,532px);Only IB HUbs@8m54s(right-to-left,71px);Logo Bottom Right 2@8m54s(right-to-left,71px);NX IB 3@8m54s(right-to-left,71px);Nxtwave With IB in Slide@8m55s(right-to-left,523px);NX IB 4@9m42s(right-to-left,77px);Only IB HUbs@10m19s(right-to-left,93px);Logo Bottom Right 2@10m19s(right-to-left,891px);NX IB 3@10m19s(right-to-left,94px);Only IB HUbs@10m38s(right-to-left,110px);Logo Bottom Right 2@10m38s(right-to-left,977px);NX IB 3@10m38s(right-to-left,110px);Only IB HUbs@11m27s(left-to-right,13px);Logo Bottom Right 2@11m27s(left-to-right,13px);NX IB 3@11m27s(left-to-right,13px);Only IB HUbs@11m45s(right-to-left,49px);Logo Bottom Right 2@11m45s(right-to-left,796px);NX IB 3@11m45s(right-to-left,48px);Nxtwave With IB Small@15m11s(right-to-left,235px);Only IB HUbs@15m27s(right-to-left,134px);Logo Bottom Right 2@15m27s(right-to-left,1011px);NX IB 3@15m27s(right-to-left,134px);Only IB HUbs@15m47s(right-to-left,33px);Logo Bottom Right 2@15m47s(right-to-left,504px);NX IB 3@15m47s(right-to-left,33px);Only IB HUbs@17m52s(right-to-left,224px);Logo Bottom Right 2@17m52s(right-to-left,223px);NX IB 3@17m52s(right-to-left,223px);Nxtwave With IB in Slide@17m53s(right-to-left,575px);Only IB HUbs@18m28s(right-to-left,33px);NX IB 3@18m28s(right-to-left,32px);Logo Bottom Right 2@18m28s(bottom-to-top,0px);Only IB HUbs@19m21s(right-to-left,63px);Logo Bottom Right 2@19m21s(right-to-left,862px);NX IB 3@19m21s(right-to-left,62px);Only IB HUbs@20m16s(right-to-left,405px);Logo Bottom Right 2@20m16s(right-to-left,405px);NX IB 3@20m16s(right-to-left,114px);Nxtwave With IB in Slide@20m17s(right-to-left,584px);Nxtwave With IB Small@22m13s(right-to-left,178px);Only IB HUbs@22m59s(right-to-left,13px);Logo Bottom Right 2@22m59s(right-to-left,12px);NX IB 3@22m59s(right-to-left,12px);Only IB HUbs@25m14s(right-to-left,224px);Logo Bottom Right 2@25m14s(right-to-left,223px);NX IB 3@25m14s(right-to-left,223px);Nxtwave With IB in Slide@25m15s(right-to-left,554px);Only IB HUbs@26m35s(right-to-left,54px);Logo Bottom Right 2@26m35s(right-to-left,54px);NX IB 3@26m35s(right-to-left,54px);Nxtwave With IB in Slide@26m36s(right-to-left,536px);Only IB HUbs@27m45s(right-to-left,195px);Logo Bottom Right 2@27m45s(right-to-left,194px);NX IB 3@27m45s(right-to-left,194px);Nxtwave With IB in Slide@27m46s(right-to-left,570px);Only IB HUbs@28m47s(left-to-right,34px);Logo Bottom Right 2@28m47s(left-to-right,35px);NX IB 3@28m47s(right-to-left,176px);Nxtwave With IB Small@33m12s(left-to-right,15px);Nxtwave With IB Small@33m53s(left-to-right,47px);Only IB HUbs@36m14s(right-to-left,411px);Logo Bottom Right 2@36m14s(right-to-left,410px);NX IB 3@36m14s(right-to-left,139px);Nxtwave With IB in Slide@36m16s(left-to-right,589px);Logo Bottom Right 2@36m16s(left-to-right,758px);Only IB HUbs@36m28s(right-to-left,37px);Logo Bottom Right 2@36m28s(right-to-left,37px);NX IB 3@36m28s(right-to-left,37px);Nxtwave With IB in Slide@36m29s(right-to-left,479px);Only IB HUbs@36m30s(right-to-left,70px);Logo Bottom Right 2@36m30s(right-to-left,70px);NX IB 3@36m30s(right-to-left,70px);Logo Bottom Right 2@36m30s(right-to-left,690px);Nxtwave With IB in Slide@36m29s(right-to-left,653px);IB HUbs In Slide@36m37s(right-to-left,36px);IB Co In Slide@36m37s(right-to-left,35px)"
108,s3://nw-studio-nkb-uploads/old/otg_prod/22-10-2020/22-10-2020-identifyingOpportunitiesChallenges-Hindi-V1-720p-new.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/22-10-2020/22-10-2020-identifyingOpportunitiesChallenges-Hindi-V1-720p-new_ibhlr.mp4,success,"Only IB HUbs@2m42s(left-to-right,405px);Logo Bottom Right 2@2m42s(left-to-right,405px);Only IB HUbs@3m18s(left-to-right,20px);Logo Bottom Right 2@3m18s(left-to-right,20px);NX IB 3@3m18s(left-to-right,20px);Nxtwave With IB Small@3m41s(right-to-left,23px);Nxtwave With IB Small@4m3s(right-to-left,107px);Only IB HUbs@5m9s(left-to-right,25px);Logo Bottom Right 2@5m9s(left-to-right,24px);NX IB 3@5m9s(left-to-right,24px);Nxtwave With IB Small@6m7s(right-to-left,22px);NX IB 4@6m26s(right-to-left,102px);Nxtwave With IB Small 2@6m56s(right-to-left,16px);Only IB HUbs@7m36s(right-to-left,65px);Logo Bottom Right 2@7m36s(right-to-left,840px);NX IB 3@7m36s(right-to-left,65px);Nxtwave With IB Small@8m21s(right-to-left,53px);Nxtwave With IB Small@9m18s(left-to-right,24px);Nxtwave With IB Small@10m20s(right-to-left,23px);Nxtwave With IB Small@12m54s(right-to-left,270px);Nxtwave With IB Small@13m41s(right-to-left,13px);Only IB HUbs@15m0s(right-to-left,89px);Logo Bottom Right 2@15m0s(right-to-left,90px);NX IB 3@15m0s(right-to-left,90px);Nxtwave With IB in Slide@15m1s(right-to-left,546px);Nxtwave With IB Small@16m21s(right-to-left,41px);Nxtwave With IB Small@18m13s(right-to-left,174px);Nxtwave With IB Small@19m22s(right-to-left,33px);Nxtwave With IB Small@20m57s(right-to-left,13px);Nxtwave With IB Small@22m40s(right-to-left,112px);Nxtwave With IB Small@23m54s(right-to-left,213px);Nxtwave With IB Small@26m45s(right-to-left,171px);Nxtwave With IB Small@31m47s(right-to-left,56px);Only IB HUbs@31m56s(right-to-left,144px);Logo Bottom Right 2@31m56s(right-to-left,659px);NX IB 3@31m56s(right-to-left,144px);Nxtwave With IB Small@32m45s(right-to-left,118px);Nxtwave With IB Small@35m30s(right-to-left,37px);IB HUbs In Slide@35m32s(bottom-to-top,0px);IB Co In Slide@35m32s(bottom-to-top,0px)"
109,s3://nw-studio-nkb-uploads/old/otg_prod/22-10-2020/22-10-2020-identifyingOpportunitiesChallenges-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/22-10-2020/22-10-2020-identifyingOpportunitiesChallenges-Hindi-V1-720p_ibhlr.mp4,success,"Logo Bottom Right@2m42s(left-to-right,608px);Logo Bottom Right@3m18s(left-to-right,30px);Nxtwave With IB Small@3m41s(right-to-left,34px);Nxtwave With IB Small@4m3s(right-to-left,160px);Logo Bottom Right@5m9s(left-to-right,37px);Nxtwave With IB Small@6m7s(right-to-left,32px);Logo Bottom Right@7m36s(right-to-left,1261px);Nxtwave With IB Small@8m21s(right-to-left,78px);Nxtwave With IB Small@9m18s(left-to-right,37px);Nxtwave With IB Small@10m20s(right-to-left,34px);Nxtwave With IB Small@12m54s(right-to-left,404px);Nxtwave With IB Small@13m41s(right-to-left,19px);Logo Bottom Right@15m0s(right-to-left,135px);Nxtwave With IB Small@16m21s(right-to-left,61px);Nxtwave With IB Small@18m13s(right-to-left,260px);Nxtwave With IB Small@19m22s(right-to-left,49px);Nxtwave With IB Small@20m57s(right-to-left,19px);Nxtwave With IB Small@21m51s(left-to-right,15px);Nxtwave With IB Small@22m40s(right-to-left,167px);Nxtwave With IB Small@23m54s(right-to-left,318px);Nxtwave With IB Small@26m45s(right-to-left,256px);Nxtwave With IB Small@31m47s(right-to-left,14px);Logo Bottom Right@31m56s(right-to-left,989px);Nxtwave With IB Small@32m45s(right-to-left,177px);Nxtwave With IB Small@35m30s(right-to-left,55px);Nxtwave With IB in Slide@35m32s(bottom-to-top,0px)"
110,s3://nw-studio-nkb-uploads/old/otg_prod/22-10-2020/22-10-2020-identifyingOpportunitiesChallenges-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/22-10-2020/22-10-2020-identifyingOpportunitiesChallenges-Telugu-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m19s(right-to-left,55px);IB Co In Slide@0m19s(right-to-left,55px);Only IB HUbs@3m53s(right-to-left,131px);Logo Bottom Right 2@3m53s(right-to-left,130px);NX IB 3@3m53s(right-to-left,130px);Nxtwave With IB in Slide@3m54s(right-to-left,568px);Nxtwave With IB Small@5m14s(right-to-left,37px);Only IB HUbs@6m17s(right-to-left,32px);Logo Bottom Right 2@6m17s(right-to-left,31px);NX IB 3@6m17s(right-to-left,31px);Nxtwave With IB in Slide@6m18s(right-to-left,522px);Only IB HUbs@7m35s(right-to-left,86px);Logo Bottom Right 2@7m35s(right-to-left,657px);NX IB 3@7m35s(right-to-left,86px);Only IB HUbs@9m59s(right-to-left,35px);Logo Bottom Right 2@9m59s(right-to-left,35px);NX IB 3@9m59s(right-to-left,35px);Only IB HUbs@10m55s(right-to-left,17px);Logo Bottom Right 2@10m55s(right-to-left,16px);NX IB 3@10m55s(right-to-left,16px);NX IB 4@11m33s(right-to-left,126px);Only IB HUbs@12m24s(right-to-left,405px);Logo Bottom Right 2@12m24s(right-to-left,405px);NX IB 3@12m24s(right-to-left,13px);Only IB HUbs@12m56s(right-to-left,231px);Logo Bottom Right 2@12m56s(right-to-left,231px);NX IB 3@12m56s(right-to-left,231px);Nxtwave With IB in Slide@12m57s(right-to-left,604px);Only IB HUbs@13m40s(right-to-left,22px);Logo Bottom Right 2@13m40s(right-to-left,22px);NX IB 3@13m40s(right-to-left,22px);Nxtwave With IB in Slide@13m41s(right-to-left,449px);Only IB HUbs@13m55s(right-to-left,99px);Logo Bottom Right 2@13m55s(right-to-left,99px);NX IB 3@13m55s(right-to-left,99px);Only IB HUbs@17m4s(right-to-left,380px);Logo Bottom Right 2@17m4s(right-to-left,380px);NX IB 3@17m4s(right-to-left,145px);Only IB HUbs@18m15s(right-to-left,39px);Logo Bottom Right 2@18m15s(right-to-left,38px);NX IB 3@18m15s(right-to-left,38px);Nxtwave With IB in Slide@19m10s(right-to-left,447px);Nxtwave With IB Small@19m56s(right-to-left,177px);Nxtwave With IB Small@20m33s(right-to-left,30px);Only IB HUbs@21m38s(right-to-left,81px);Logo Bottom Right 2@21m38s(right-to-left,80px);NX IB 3@21m38s(right-to-left,80px);Nxtwave With IB in Slide@21m39s(right-to-left,532px);Only IB HUbs@23m1s(right-to-left,38px);Logo Bottom Right 2@23m1s(right-to-left,38px);NX IB 3@23m1s(right-to-left,38px);Only IB HUbs@24m7s(right-to-left,130px);Logo Bottom Right 2@24m7s(right-to-left,131px);NX IB 3@24m7s(right-to-left,131px);Nxtwave With IB Small@24m8s(right-to-left,23px);Nxtwave With IB Small@26m26s(right-to-left,84px);Only IB HUbs@27m38s(right-to-left,361px);Logo Bottom Right 2@27m38s(right-to-left,360px);NX IB 3@27m38s(right-to-left,360px);Only IB HUbs@28m32s(right-to-left,174px);Logo Bottom Right 2@28m32s(right-to-left,173px);NX IB 3@28m32s(right-to-left,173px);Nxtwave With IB in Slide@28m33s(right-to-left,557px);Only IB HUbs@29m51s(right-to-left,110px);Logo Bottom Right 2@29m51s(right-to-left,923px);NX IB 3@29m51s(right-to-left,110px);Nxtwave With IB Small@36m3s(right-to-left,28px);Only IB HUbs@36m28s(right-to-left,14px);Logo Bottom Right 2@36m28s(right-to-left,13px);NX IB 3@36m28s(right-to-left,13px);Only IB HUbs@36m49s(right-to-left,102px);Logo Bottom Right 2@36m49s(right-to-left,622px);NX IB 3@36m49s(right-to-left,102px);Nxtwave With IB Small@37m16s(right-to-left,125px);IB HUbs In Slide@37m27s(left-to-right,64px);IB Co In Slide@37m27s(left-to-right,64px)"
111,s3://nw-studio-nkb-uploads/old/otg_prod/22-10-2020/22-10-2020-relationalOperators-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/22-10-2020/22-10-2020-relationalOperators-English-V1-720p_ibhlr.mp4,success,"Logo Bottom Right@5m34s(right-to-left,113px)"
